# SYSTEM INFORMATION FOLLOWS
# emon db : alderlake
# num_packages : 1
# num_modules_per_package : 1
# num_cores_per_package : 12
# num_logic_processor_per_core : 2
# device bigcore : num_events 10, num_unit 1
# device smallcore : num_events 10, num_unit 1
# tsc_freq : 2419.20 MHz
# ufs_freq : N/A MHz
# END OF SYSTEM INFORMATION
# GROUPING INFORMATION FOLLOWS
# group 0 : INST_RETIRED.ANY, CPU_CLK_UNHALTED.THREAD, CPU_CLK_UNHALTED.REF_TSC, DTLB_LOAD_MISSES.WALK_PENDING, TOPDOWN.SLOTS:perf_metrics, IDQ.DSB_UOPS:u0x2C, L1D.REPLACEMENT, L2_RQSTS.REFERENCES, FP_ARITH_DISPATCHED.PORT_0:u0x43, UOPS_EXECUTED.CORE
# END OF GROUPING INFORMATIONS
# START OF COLLECTION
timestamp;;package0;;;;;;;;;;;;;;;;;;;;
;;bigcore;;;;;;;;;;;;;;;;;;;;
epoch;timestamp;CPU0;;;;;;;;;;CPU1;;;;;;;;;;
;;INST_RETIRED.ANY;CPU_CLK_UNHALTED.THREAD;CPU_CLK_UNHALTED.REF_TSC;DTLB_LOAD_MISSES.WALK_PENDING;TOPDOWN.SLOTS:perf_metrics;IDQ.DSB_UOPS:u0x2C;L1D.REPLACEMENT;L2_RQSTS.REFERENCES;FP_ARITH_DISPATCHED.PORT_0:u0x43;UOPS_EXECUTED.CORE;INST_RETIRED.ANY;CPU_CLK_UNHALTED.THREAD;CPU_CLK_UNHALTED.REF_TSC;DTLB_LOAD_MISSES.WALK_PENDING;TOPDOWN.SLOTS:perf_metrics;IDQ.DSB_UOPS:u0x2C;L1D.REPLACEMENT;L2_RQSTS.REFERENCES;FP_ARITH_DISPATCHED.PORT_0:u0x43;UOPS_EXECUTED.CORE;;;;;;;;;;;;;;;;;;;;;
1663106272769;37692189;176253823;72457165;37678221;63298;217455918;175843469;6741820;9546340;48181765;354195937;176210221;72439625;37669149;36933;217235994;175796946;6742582;9497441;48128502;354109151;
1663106272785;37729457;175991877;72706773;37706949;53871;218117142;175606256;6771795;9635126;48013001;353724200;175903339;72716952;37712304;78536;218157264;175505624;6754260;9723303;48104771;353734691;
1663106272800;37709400;168702106;72731317;37690254;396863;214525476;169460623;6411577;9427316;45139134;348597260;177103323;72707191;37677402;130438;221798412;176843587;6714975;9647145;48052059;348506921;
1663106272816;37702356;176213905;72334977;37684458;35044;216759024;175814752;6748253;9503505;48148234;353919546;176000987;72323307;37678473;51543;217216662;175589682;6729487;9540209;48146161;353866303;
1663106272831;37682670;176102148;72512158;37670472;62731;217407096;175655081;6749149;9701788;48128409;354192017;176290310;72499169;37663920;19273;217631124;175846330;6763107;9621764;48125301;354137323;
1663106272847;37686397;175846400;72249835;37663416;25606;216866550;175394722;6796088;9607014;48072661;353745642;176115208;72260434;37669023;42677;216700782;175667003;6779905;9549460;48076332;353764570;
1663106272863;37665958;174946132;72094771;37652643;49619;216324954;174515262;6681467;9570432;47832781;351871658;175296365;72090505;37650690;24527;216245010;174863907;6703836;9480690;47874753;351851903;
1663106272878;37682690;175211455;72588599;37674315;54543;217543230;174812316;6673731;9800507;47884931;352433544;175386094;72561177;37660014;28402;217895706;174960921;6732280;9702315;47812437;352337315;
1663106272894;37733574;175724444;72535950;37717029;48359;217358256;175291378;6735039;9709254;48042041;353701189;176235979;72541831;37720242;22469;217886724;175810623;6749236;9619650;48136799;353704633;
1663106272910;37688767;176593928;72506144;37676961;34177;217840596;176158076;6781485;9562205;48325351;355022643;176715234;72496013;37671858;64069;217181514;176297918;6761963;9539011;48294967;354972074;
1663106272925;37675565;175827155;72604162;37663983;22663;217697706;175386499;6743985;9641996;48127302;353860112;176371395;72590575;37656738;53352;217903098;175932812;6751264;9559695;48144384;353796698;
1663106272941;37695426;177013619;72867029;37681812;51349;218662950;176572238;6775477;9700103;48362844;355732604;176949715;72853539;37674882;33589;218502186;176524339;6783570;9601823;48294825;355640320;
1663106272956;37683856;177122218;72697149;37671732;30959;217821756;176684134;6806247;9570821;48376176;356183775;177310177;72685420;37665495;51456;218337168;176855497;6788227;9589608;48474404;356137713;
1663106272972;37691971;176067864;72722331;37680300;28876;217902642;175629994;6754642;9711146;48184621;354136715;176391077;72709540;37673370;56676;218410290;175972234;6732703;9582184;48200861;354074946;
1663106272988;37678581;175701221;72219187;37663290;56475;216369438;175292916;6720482;9479226;48057728;353150514;175777249;72212849;37659888;23025;216946188;175357560;6744116;9505012;48132478;353118188;
1663106273003;37690181;176368255;72688647;37678788;25235;218063058;175945363;6797884;9752030;48254916;354679041;176507383;72675024;37671732;46561;218035908;176084239;6775743;9629494;48198067;354627362;
1663106273019;37693763;175051531;72585900;37684017;24631;217548084;174627425;6732147;9820862;47865272;352192598;175331626;72574017;37677843;65151;217954422;174918766;6716776;9633359;47832653;352135790;
1663106273035;37683031;176118634;72334155;37671543;50877;216536388;175681720;6756551;9518663;48053285;353944924;176153791;72323159;37665810;31719;217440192;175728122;6757685;9606609;48171028;353897962;
1663106273050;37688600;175553642;72733448;37677843;27466;217816140;175158454;6710617;9776971;48022335;353314111;176054101;72721814;37671921;64299;218556372;175601686;6709844;9628369;48023119;353271836;
1663106273066;37684240;175246611;72623833;37671732;25156;217417944;174827194;6732183;9795666;47908997;353053223;175951724;72611956;37665621;54743;218296374;175528924;6745395;9664583;47984982;353004648;
1663106273081;37696716;175928892;72595411;37884924;46580;219036090;175502406;6734229;9536565;48148585;353580085;175865897;72560857;37866906;24034;216414174;175449029;6756765;9507445;48063208;353484154;
1663106273097;37506857;175247033;71993575;37485441;45561;216140280;174848162;6725425;9494063;47933905;352200181;175285124;71993942;37485315;57519;215826492;174900546;6689893;9446967;47918628;352190434;
1663106273113;37672690;175814052;72512740;37657368;31039;217192026;175393481;6773686;9687090;48030594;354066166;176447659;72507410;37654470;43267;217876914;176008252;6787051;9583027;48111940;354050735;
1663106273128;37694903;176082270;72412877;37682253;46536;217291248;175646839;6758430;9665412;48094874;354093183;176203394;72402365;37676709;28796;217161510;175760079;6781191;9572177;48073878;354051510;
1663106273144;37683216;175439573;72068163;37672110;26183;216594678;175041993;6729361;9571305;47976679;352467556;175381774;72058045;37666818;59681;215785410;174968950;6716344;9477439;47848105;352427902;
1663106273160;37679898;176223775;72336655;37667952;56783;217150494;175779601;6732876;9532011;48203180;354270654;176382063;72327046;37662849;18958;216851736;175938498;6769132;9524354;48192696;354234836;
1663106273175;37674203;175502688;72424101;37661400;35927;217203006;175060927;6766624;9702365;48012403;353014425;175671419;72411285;37654596;57272;217296966;175239459;6750490;9593098;47952631;352935743;
1663106273191;37734358;176398744;72536602;37719234;32485;217775778;175957788;6802541;9637997;48226383;354674483;176500930;72548571;37725282;55729;217483584;176082034;6801677;9577349;48164481;354680317;
1663106273206;37682885;176472077;72799842;37671480;30012;218299446;176024574;6798756;9751966;48277897;354913487;176715104;72788535;37665684;44960;218475168;176290087;6770609;9617767;48237022;354869282;
1663106273222;37690669;175952051;72309744;37682883;56581;217086882;175524390;6721065;9502477;48169389;353615580;175957576;72283202;37669023;25895;216682476;175530224;6741516;9497819;48109234;353516789;
1663106273238;37822142;175895103;72969538;37798992;27704;218720910;175488370;6730106;9850520;48072652;353433316;175771335;72979487;37803969;111266;219104796;175427578;6706454;9652477;47892828;353414426;
1663106273253;37559238;173742683;72126659;37544220;36919;216126414;173361652;6621676;9790662;47427491;349686842;174190111;72101635;37530612;58759;216604338;173804539;6617431;9597393;47497684;349568230;
1663106273269;37638192;175575095;72331190;37626183;59808;217010700;175157957;6739093;9551144;47901088;352700498;175386295;72319661;37620450;20189;216940188;174973903;6745130;9669163;47978606;352655374;
1663106273285;37694702;174789120;72210314;37683639;33191;216480150;174376473;6751117;9670347;47825639;351765327;175180794;72199777;37678158;56350;216763008;174774337;6720971;9548894;47827132;351721323;
1663106273300;37677245;175528834;72241140;37664613;56984;217029024;175108253;6707852;9497793;48112781;352595636;175397140;72228725;37658124;29978;216377184;175012389;6727533;9461848;48008575;352523091;
1663106273316;37720191;167754215;73005136;37694601;401187;215907324;168528884;6209680;9569844;44656587;346305292;175725718;72999950;37692081;121165;222135336;175496909;6545643;9844353;47468632;346286295;
1663106273331;37646613;174233761;72707941;37634625;25416;217597968;173859564;6576602;9688860;47467382;350649121;174688750;72696763;37628766;42039;218620596;174291966;6550772;9882901;47616036;350601189;
1663106273347;37694723;175287905;72453201;37684332;40625;217808670;174906746;6738568;9640708;47810983;351696729;174545101;72443389;37679229;64241;216897186;174158376;6685024;9733971;47714836;351644911;
1663106273363;37673744;176071836;72344831;37661778;17486;217292844;175659461;6754928;9516633;48194642;353908037;176156973;72334845;37656738;47817;216756798;175754998;6732746;9486417;48147529;353872382;
1663106273378;37701937;175921159;72668194;37690191;58646;217937442;175501577;6685695;9690592;48123732;353562325;175966527;72653887;37682757;43310;218048490;175543471;6732466;9614897;48006669;353500458;
1663106273394;37664548;173880552;72269251;37648926;62548;216377082;173486749;6634883;9725412;47558532;350193078;174477219;72262396;37645335;31436;217221336;174095358;6687771;9619163;47616819;350118675;
1663106273410;37725961;163319569;72659990;37704744;898323;209142228;163957102;6118252;9045590;43069413;345836244;179942001;72653395;37701531;211811;226827804;179942204;6589795;9547032;47963281;345819977;
1663106273425;37638510;174931270;72031877;37623726;47249;216237756;174513832;6697054;9589385;47788996;351514216;174845132;72018000;37616418;36301;215924928;174446261;6708045;9476800;47727711;351452252;
1663106273441;37675520;174902327;72337073;37663038;62467;216536316;174496255;6667094;9659073;47818154;352119099;175472791;72325169;37656990;22604;217457376;175062931;6722487;9591409;47884380;352066781;
1663106273456;37696672;176489719;72470285;37686348;30254;217780968;176082953;6804903;9587271;48301794;354833767;176512198;72458836;37680489;50374;217012818;176094838;6772061;9550306;48238088;354788863;
1663106273472;37679876;176116362;72617651;37667511;24676;217793736;175693266;6802088;9743400;48177910;354202395;176302913;72608966;37662786;44316;217895424;175874184;6764786;9600600;48123711;354163278;
1663106273488;37691475;175764816;72936410;37678662;29856;218523414;175351267;6706055;9872858;48011232;353673882;176184096;72923490;37671921;55802;219063624;175774657;6697213;9682519;48055618;353625379;
1663106273503;37675721;176751524;72591208;37663227;55188;217497534;176316504;6781058;9554829;48220141;355151841;176674625;72578396;37656612;36769;218034480;176255199;6787442;9643523;48278195;355082174;
1663106273519;37689122;175558561;72332311;37674063;36803;216900288;175146402;6732831;9625994;48015559;353228156;176023197;72328591;37672551;50482;217100142;175588820;6721415;9507388;48058026;353200415;
1663106273535;37680290;175155144;72583183;37667322;34767;217328736;174729299;6735979;9774922;47911172;352875562;175888693;72570138;37660455;37258;218121636;175449635;6755555;9652786;47990666;352836951;
1663106273550;37694279;176875013;72607529;37680804;44151;218044866;176427860;6781469;9583026;48374657;355546643;176899006;72597313;37675701;20284;217576794;176469799;6811478;9571518;48329582;355500928;
1663106273566;37691146;175423232;72172946;37678473;23669;216621642;174997725;6748299;9640418;47930731;352729764;175560117;72162637;37672866;49107;216395460;175137029;6724199;9496793;47886166;352686772;
1663106273581;37678556;175590010;72798851;37666251;33501;217843140;175175647;6719836;9741816;48035367;353580847;176337391;72789668;37661652;39190;218941788;175907845;6725494;9605679;48121555;353539347;
1663106273597;37687149;176687530;72511100;37675134;49379;217662996;176245042;6756039;9571177;48332061;355243109;176839107;72500519;37669716;29413;217386366;176401071;6773701;9535418;48326374;355190985;
1663106273613;37682455;177189220;72944989;37670850;32708;218823000;176752699;6816612;9737344;48430477;356298513;177343026;72931708;37663920;54371;218823288;176908850;6788387;9595368;48414316;356236277;
1663106273628;37689687;175920120;72967811;37679670;43398;218525706;175511400;6746136;9775639;48179410;354021171;176405162;72954286;37672551;56939;219259110;175991461;6736708;9626907;48158531;353955533;
1663106273644;37694524;175676136;72571774;37682190;33566;217488744;175243144;6761827;9710920;48064956;353566311;176131264;72562213;37677150;43050;217916916;175699874;6759050;9614830;48065141;353526619;
1663106273660;37677626;175681563;72293776;37663038;57514;216672528;175260216;6761347;9539714;48052421;353383524;175871802;72287208;37659888;33376;217090224;175421832;6799674;9565708;48132128;353357711;
1663106273675;37770403;176469191;72926138;37763901;57784;218624448;176021662;6748915;9747687;48216874;354661663;176416019;72898066;37749348;43709;218845932;176008596;6750085;9614257;48131494;354555253;
1663106273691;37663524;174992402;72746005;37647225;28980;219612978;174563969;6477894;9740277;47463345;347216461;169873130;72750423;37649556;68261;216886296;169591564;6297111;9500863;45764698;347211593;
1663106273706;37664025;174471027;72910671;37651131;46821;218599554;174072001;6495754;9783719;47423225;350876418;174648757;72899139;37645272;15843;218833608;174243197;6508801;9796495;47500029;350826598;
1663106273722;37684925;175068156;72768908;37672173;53746;218108352;174655028;6633654;9704478;47704219;352052979;175189458;72758683;37666881;19885;218486022;174768532;6658715;9921783;47769456;351993929;
1663106273738;37687413;173975752;72666698;37675008;27332;218058330;173576312;6488461;9755565;47315455;349552460;173848597;72656284;37669779;52842;217925268;173436359;6475904;9759813;47272562;349508921;
1663106273753;37688456;173420880;72541213;37674756;38996;217434798;173010236;6481592;9701370;47184442;348837187;173640469;72528983;37668330;36377;217765794;173244218;6496716;9800559;47247766;348759309;
1663106273769;37703251;172063877;72756589;37686915;176796;216587274;171774084;6463086;9749425;46722787;349348462;175437932;72750577;37683702;54611;219964080;175036830;6551643;9831937;47573907;349330526;
1663106273785;37679678;174680201;72271060;37661148;59357;217080396;174293413;6656408;9571956;47644406;350641419;174318745;72275029;37663479;15871;216579162;173903298;6656657;9725668;47697901;350641747;
1663106273800;37677083;175034831;72597925;37662534;28449;217354446;174606363;6742413;9783384;47862810;352755937;175895848;72595273;37661148;51034;218238258;175468249;6742053;9642116;47994505;352732328;
1663106273816;37682465;175318849;72521271;37666125;48577;217184346;174913579;6727584;9643535;47938386;353089887;176083473;72516476;37663479;54317;217947384;175691138;6713103;9537080;48058854;353035588;
1663106273831;37714351;168609195;72372289;37694286;362123;214061268;169280238;6468129;9359518;45108624;347990954;176544066;72343537;37679355;143374;220088832;176271078;6743903;9578022;47841863;347905910;
1663106273847;37712111;176086200;72632213;37696113;57606;218369094;175673951;6671032;9701141;48097457;352987920;175214737;72638337;37699263;63754;217459566;174932469;6683340;9579983;47820724;352986114;
1663106273863;37642073;176085508;72400215;37629396;34181;216915906;175675361;6763375;9516590;48142078;353957761;176199536;72389709;37624167;59139;217463970;175751712;6736750;9525152;48224327;353916514;
1663106273878;37675896;175770630;72510342;37666125;53783;217330146;175346415;6738770;9699969;48060481;353527002;175910465;72484281;37652580;27307;217645218;175483153;6767786;9615192;47999313;353431134;
1663106273894;37733356;176258179;72570269;37719612;45186;217839192;175815726;6763226;9736649;48187611;354197228;176166638;72575305;37722258;29623;217611144;175739037;6760589;9627537;48125521;354200336;
1663106273910;37702148;176095296;72478020;37690947;28244;217243020;175679952;6737897;9524382;48077544;353813640;176012414;72467256;37685151;56142;217604634;175591662;6728360;9627905;48085223;353759577;
1663106273925;37668608;175180403;72147292;37654533;37956;216120186;174775470;6719305;9471025;47909704;352411757;175600789;72137444;37649241;48691;216741552;175165714;6704866;9481648;48065344;352369859;
1663106273941;37681862;175411077;72354859;37668456;53419;217010208;174975097;6737653;9693766;47975942;352902852;175631699;72343175;37662408;22898;217090794;175207448;6768445;9624555;47950125;352861257;
