# SYSTEM INFORMATION FOLLOWS
# emon db : unknown
# num_packages : 1
# num_modules_per_package : 1
# num_cores_per_package : 16
# num_logic_processor_per_core : 2
# device core : num_events 3, num_unit 1
# tsc_freq : 2995.20 MHz
# ufs_freq : N/A MHz
# END OF SYSTEM INFORMATION
# GROUPING INFORMATION FOLLOWS
# group 0 : INST_RETIRED.ANY, CPU_CLK_UNHALTED.THREAD, CPU_CLK_UNHALTED.REF_TSC
# END OF GROUPING INFORMATIONS
# START OF COLLECTION
timestamp;;package0;;;;;;
;;core;;;;;;
epoch;timestamp;CPU0;;;CPU1;;;
;;INST_RETIRED.ANY;CPU_CLK_UNHALTED.THREAD;CPU_CLK_UNHALTED.REF_TSC;INST_RETIRED.ANY;CPU_CLK_UNHALTED.THREAD;CPU_CLK_UNHALTED.REF_TSC;
1663594698547;46815940;94233433;59127536;32903052;33772331;30407859;16933176;
1663594698562;46703646;63487025;58641621;32594094;68142200;61312404;34078668;
1663594698578;46763482;34993568;34057000;19099392;62698162;44804383;24914292;
1663594698593;47058042;22483262;34104949;19221150;51574522;46722609;26068068;
1663594698609;46469792;240588;9764282;5588466;83072;316738;223860;
1663594698625;46725090;164260;2467397;1541748;57064;93055;100152;
1663594698640;46804143;26303425;27174175;15209922;98940;104306;126438;
1663594698656;46750646;101233;82574;152958;20186;28675;23010;
1663594698672;46738513;104293;86715;129870;22544;36693;24804;
1663594698687;46781881;105088;117932;138996;45861;90601;50388;
1663594698703;46775494;122915;130318;180180;26047743;26924198;14968200;
1663594698718;46741637;104978;83550;147654;22994;35079;28626;
1663594698734;46746279;104218;83316;124176;22546;34757;23556;
1663594698750;46775179;104339;84147;124176;22544;36464;20280;
1663594698765;46772361;96095;91819;125892;38094;86157;94146;
1663594698781;46776133;48646;131795;147342;98798;113741;96798;
1663594698797;46793400;311365;526637;367848;2489095;2083082;1188408;
1663594698812;46733762;2816774;1406911;861198;22275;55806;31122;
1663594698828;46776401;105707;127939;147264;42813;84087;46722;
1663594698843;46755141;306470;11789012;6717360;157368;4564581;2537808;
1663594698859;46755563;253048;9868643;5643144;51599;228947;132366;
1663594698875;46786369;127542;2402468;1514760;22773;35684;25038;
1663594698890;46742773;104216;83747;125112;22679;35281;23868;
1663594698906;46780469;104330;86821;131352;22558;36940;20592;
1663594698922;46759695;105834;85101;119184;22558;36355;20202;
1663594698937;46779011;104227;84507;127920;22544;36373;20202;
1663594698953;46781807;77285;124028;141492;100742;118894;109434;
1663594698968;46796198;569679;1235744;759798;3952984;4133670;2375412;
1663594698984;46751068;110267;129557;252330;39674;77303;114660;
1663594699000;46727799;104141;94215;129402;22652;40816;27456;
1663594699015;46777871;104083;85914;132444;22544;38429;21372;
1663594699031;46760711;106535;89783;123006;22550;37006;20592;
1663594699047;46767783;104249;85771;119886;22544;36540;20358;
1663594699062;46773559;104142;84156;122538;22544;36552;20280;
1663594699078;46768967;104304;83690;120510;22544;36862;20514;
1663594699093;46788681;83367;127550;146016;101160;115450;112710;
1663594699109;46761660;123774;112089;133614;43021;66544;36894;
1663594699125;46785391;110515;110352;207558;42878;83769;107484;
1663594699140;46748338;104894;83211;120900;21215;29698;16458;
1663594699156;46835871;58491;213660;191802;124518;194506;140088;
1663594699171;46714740;108955;118332;141102;5366683;5346206;2971566;
1663594699187;46758025;104922;88525;123162;22873;38444;21372;
1663594699203;46778437;104256;85438;129246;22558;36755;20436;
1663594699218;46764715;104499;86390;123396;22544;36756;20436;
1663594699234;46772041;104221;85012;124332;22546;36506;20202;
1663594699250;46799465;54145;146080;158886;101550;115235;63960;
1663594699265;46746188;122689;124541;218712;261576;572543;318240;
1663594699281;46775839;104713;87812;131508;22729;37343;20670;
1663594699296;46760881;104246;84858;120978;22548;36636;20358;
1663594699312;46785379;99172;100002;135564;37443;88848;91884;
1663594699328;46758998;114747;182288;177606;25617;53143;29562;
1663594699343;46778089;96100;91904;130494;42091;72692;92430;
1663594699359;46766353;105827;86597;126438;22513;36179;20046;
1663594699375;46765547;104399;85112;120744;22544;36241;20046;
1663594699390;46787773;114957;99515;137982;22544;36284;20124;
1663594699406;46754525;119122;101224;179244;22544;36700;20436;
1663594699426;59524807;254043;22732671;12744264;65498;87853;119106;
1663594699441;46709514;121285;102656;142896;61963;126697;88296;
1663594699457;46772563;104216;83999;125346;22634;36534;20280;
1663594699473;46840561;115734;217859;195702;66357;203053;137436;
1663594699488;46712864;733357;795303;561444;901659;1251232;695448;
1663594699504;46750581;104841;93988;127530;93276;85933;47814;
1663594699519;46796507;104735;120717;153426;42755;98478;54756;
1663594699535;46751137;117659;130001;238056;49518;97818;114582;
1663594699551;46783966;140132;395171;308256;186688;389078;271362;
1663594699566;46762284;125158;300355;244218;161991;270413;196716;
1663594699582;46761768;151715;310975;247650;252587;516261;317928;
1663594699598;46465502;109313;119703;140634;32298;57810;32136;
1663594699613;46763379;104272;87891;120822;22603;39359;21996;
1663594699629;46764929;5319994;7819242;4432584;20096817;20424046;11352042;
1663594699644;46766500;77549987;84139536;46766382;74387549;84146313;46770204;
1663594699660;46825744;63603013;67889272;37734060;87869777;81858291;45498336;
1663594699676;46685280;61984511;67629658;37591164;64564118;67179095;37338600;
1663594699691;46827634;68049696;83161668;46223112;78310307;84267192;46837596;
1663594699707;46705182;67048534;82785460;46148388;61876725;71647728;39957762;
1663594699723;46776752;84177377;84161044;46778394;65894002;84165616;46780890;
1663594699738;46737668;88253301;84093029;46740564;78716861;84092346;46740174;
1663594699754;46749560;74744340;83898511;46754604;79084491;83898728;46754682;
1663594699769;46776134;55537598;54509750;30378816;51766127;56224696;31251090;
1663594699785;46755044;59020758;60345166;33541248;68998188;65027382;36143640;
1663594699801;46811796;77795906;84231035;46817472;82892089;84232323;46818174;
1663594699830;87827848;141998263;152839666;85005180;141862130;135363117;75292776;
1663594699846;46747046;74290560;84109390;46749768;61534646;84110509;46750392;
1663594699861;46736952;45936747;83900608;46742514;34182817;83881082;46731750;
1663594699877;46765426;67251372;83852432;46607106;87235832;84131879;46762404;
1663594699893;46745560;77928764;84104617;46747272;78798060;84106395;46748208;
1663594699908;46776952;66632040;84162107;46779096;88004066;84162260;46779174;
1663594699924;46756748;73459046;84125173;46758582;76237683;84125950;46759050;
1663594699939;46768336;66357995;74166325;41223624;77548648;82815629;46030374;
1663594699955;46743678;82670986;83634482;46485972;74657588;84107100;46748676;
1663594699971;46739472;77013291;84099328;46744152;80324755;84095246;46741968;
1663594699986;46754214;65790062;84115602;46753356;120903308;84122485;46757100;
1663594700002;46761856;62697472;84133796;46763340;91822802;84135949;46764510;
1663594700017;46781818;53551172;72433682;40260090;76129589;83091726;46184034;
1663594700033;46771544;79014257;84146831;46770672;86982622;84151810;46773402;
1663594700049;46770774;78488021;84152785;46773792;76142781;84154000;46774494;
1663594700064;46744708;70455780;84030283;46705854;88794189;84022160;46701174;
1663594700080;46809676;64194716;84183484;46791186;66265013;84185708;46792590;
1663594700096;46865334;34478770;85679266;47756670;42163006;75770914;42249402;
1663594700111;45735644;58846101;57179453;31781880;60832729;62866747;34942596;
1663594700127;46768948;58884125;60841341;33815652;77015778;69056301;38385126;
1663594700142;46832844;45120493;47812201;26673114;47733442;49278899;27588756;
1663594700158;46672178;60694518;57377230;31892094;45841816;46824688;26100438;
1663594700174;46740004;82543497;84101838;46745556;76758652;84097871;46743372;
1663594700189;46729982;79246748;84071541;46728942;77879239;84078215;46732686;
1663594700205;46759949;67796634;84129591;46761078;78210978;84135328;46764276;
1663594700221;46798427;65375075;84197511;46798830;76430775;84203093;46801950;
1663594700236;46762444;71946893;84141559;46767942;81651487;84141199;46767708;
1663594700252;46719040;73553068;84058286;46721688;70591143;84059456;46722312;
1663594700267;46768713;76656271;84145786;46770360;80921386;84152179;46773870;
1663594700283;46769612;59510120;75447879;41935140;74059505;84149079;46771764;
1663594700299;46751086;72675194;84115359;46753044;75412695;84116735;46753824;
1663594700314;46784544;77683263;84176260;46787052;88819901;84178373;46788222;
1663594700330;46740708;63837087;84092538;46740564;67045337;84095535;46742280;
1663594700346;46750504;66577224;84111809;46751562;75577252;84109517;46750158;
1663594700361;46792542;70998901;84189268;46794228;80463808;84210921;46806240;
1663594700377;46674610;76502785;83557354;46443072;71893751;80017005;44475132;
1663594700392;46747572;75018722;84108060;46749378;97135866;84109337;46750080;
1663594700408;46773110;88829052;84157873;46777146;88679260;84163851;46780500;
1663594700424;46725764;77846585;84069148;46727694;72948692;84070009;46728084;
1663594700444;59499445;68093439;107054420;59503314;96188133;107014946;59481162;
1663594700459;46785868;70800087;83297700;46298694;79715093;84104935;46747350;
1663594700475;46784730;103971876;82470254;45839118;84208766;68142765;37875396;
1663594700490;46782302;88081461;84178390;46788300;87288848;84173359;46785492;
1663594700506;46718158;91397421;84055179;46719738;89710643;84059714;46722234;
1663594700522;46751406;80667749;84111305;46750938;96616188;84143009;46768722;
1663594700537;46726161;61707624;82431443;45817434;120033143;83888157;46626762;
1663594700553;46772188;85057615;83515231;46419438;66791312;75848732;42158532;
1663594700569;46770634;72705002;84153138;46774182;76786365;84155553;46775508;
1663594700584;48749216;60565016;87709381;48750858;60740328;87704893;48748362;
1663594700615;91266682;63572433;163748744;91015080;104041158;163754163;91018122;
1663594700631;46831626;76286589;84268817;46838532;84934555;84263829;46835802;
1663594700647;46739622;78170059;84086747;46737288;80170476;84092708;46740564;
1663594700662;46753538;64947226;73401483;40797978;75523536;82873522;46062822;
1663594700678;46769600;66517282;84152371;46773636;77557691;84154662;46774884;
1663594700694;46790154;65868321;84195425;46797816;89399829;84189939;46794774;
1663594700709;46764478;93154679;84139254;46766304;71182172;84145618;46769814;
1663594700725;46692059;77575965;82587213;45903702;73980788;84017829;46698912;
1663594700740;46769020;77930501;84151264;46773324;67492994;75630798;42037710;
1663594700756;46793026;82357377;84197344;46798752;78187255;84192599;46796022;
1663594700772;46765362;87038222;84139062;46766382;84008863;84146506;46770594;
1663594700787;46686974;87519785;83999049;46688460;137014408;84000534;46689240;
1663594700803;46790739;71311479;78804413;43801290;61869421;69823127;38809368;
1663594700819;46759278;70969910;84133597;46763340;85653340;84136451;46764978;
1663594700834;46724704;87521519;84069678;46727928;86981944;84071682;46729020;
1663594700850;46791046;62288572;84178974;46788768;79804417;84171930;46784790;
1663594700865;46721536;59495470;84063569;46724262;82739294;84048432;46715916;
1663594700881;46785138;76119519;81531661;45317220;69612880;75790165;42125850;
1663594700897;46782846;76217518;84173996;46785804;82994667;84179576;46789002;
1663594700912;46805882;84275379;84219442;46811076;73745485;84216751;46809594;
1663594700928;46660716;66516315;83944063;46658118;73447012;83944497;46658508;
1663594700944;46754934;61263372;84120442;46756008;89220949;84119897;46755774;
1663594700959;46777340;54480896;77440903;43043442;84116945;84160946;46778550;
1663594700975;46762456;85198896;82950388;46105722;65751943;68899636;38296050;
1663594700990;46784260;80100586;84181213;46789782;76417042;84178221;46788222;
1663594701006;46731302;77854072;84077605;46732296;80060509;84079621;46733466;
1663594701022;46731762;79802066;84079419;46733076;80951472;84080702;46733778;
1663594701037;46798016;70665244;81321716;45200532;79127201;77315475;42973710;
1663594701053;46818130;72134232;84242698;46824024;75177966;84243997;46824726;
1663594701069;46833450;87333092;84269169;46838610;92064591;81921083;45533748;
1663594701084;46595904;88676737;83830879;46595172;103552337;83819395;46588698;
1663594701100;46780472;87760324;84060742;46723014;66087371;70889835;39402402;
1663594701122;65374484;110253443;117631793;65382564;182918030;117634062;65383812;
1663594701137;46754344;89461604;84126346;46759206;84917621;84127318;46759752;
1663594701153;46786562;87523787;84283345;46846722;84279300;84198769;46799688;
1663594701168;46644694;82641224;83922313;46645950;101178491;83933006;46651878;
1663594701184;46789752;73300570;84191613;46795554;69483070;84184551;46791654;
1663594701200;46778988;86266389;84167630;46782450;85837549;84174671;46786350;
1663594701215;46768182;126146151;84152442;46773870;75044612;84145152;46769814;
1663594701231;47878262;75695636;86141997;47879832;83904977;86142673;47880222;
1663594701247;47298538;126126445;85098325;47299668;81141516;85107887;47304972;
1663594701263;47869347;90988038;86133508;47874918;87062153;86132579;47874450;
1663594701279;46078792;92175438;82870584;46074132;77534725;82883025;46081074;
1663594701309;89832174;195429732;161574473;89833536;171447957;161575096;89833848;
1663594701324;46114462;111991637;82965773;46114302;88693798;82972044;46117812;
1663594701340;47853078;96845499;86107621;47860488;81594416;86115583;47864856;
1663594701355;46110768;83233476;82967343;46115160;129300434;82971096;46117188;
1663594701386;91144086;156881344;163632642;91151346;217916674;163636125;91153296;
1663594701416;91155814;146268540;164011663;91160862;184035237;164016131;91163358;
1663594701446;90538308;148073579;162902821;90545208;166441278;162896945;90541932;
1663594701462;46499768;72397877;83666914;46503678;122684832;83676972;46509294;
1663594701478;47793416;78493603;85993559;47797074;79269207;85992669;47796606;
1663594701493;46213132;70617586;83149607;46216482;129087614;83153129;46218432;
1663594701524;91162084;168057869;164023856;91168350;223248259;164027766;91170612;
1663594701554;91305101;181330307;164258757;91298688;141848245;164281549;91311246;
1663594701584;89826516;147026376;161309028;89659128;154317319;161512989;89772618;
1663594701600;46354760;68763523;83396344;46353606;118412236;83407204;46359690;
1663594701616;47770824;76699474;85741533;47656908;75910563;85791059;47684520;
1663594701631;46206970;77978158;82898574;46076784;116489249;81020142;45032832;
1663594701662;91214322;160129914;163509510;90882714;202431829;163887999;91093236;
1663594701692;91077802;135299410;162502404;90322752;227537438;163784434;91035126;
1663594701722;89902834;133615249;138730288;77109396;117709394;118673941;65961714;
1663594701738;46407743;123393925;83482758;46401342;76700556;82652405;45939738;
1663594701754;47818062;71863246;82296904;45742320;76091519;84201462;46800936;
1663594701769;46123188;66190830;72592310;40348620;122512677;79701264;44300178;
