# SYSTEM INFORMATION FOLLOWS
# emon db : unknown
# num_packages : 1
# num_modules_per_package : 1
# num_cores_per_package : 16
# num_logic_processor_per_core : 2
# device core : num_events 3, num_unit 1
# tsc_freq : 2995.20 MHz
# ufs_freq : N/A MHz
# END OF SYSTEM INFORMATION
# GROUPING INFORMATION FOLLOWS
# group 0 : INST_RETIRED.ANY, CPU_CLK_UNHALTED.THREAD, CPU_CLK_UNHALTED.REF_TSC
# END OF GROUPING INFORMATIONS
# START OF COLLECTION
timestamp;;package0;;;;;;
;;core;;;;;;
1663595046167;46770795;104098;85362;124644;22550;37363;20826;
1663595046183;46785805;115027;101444;139932;22544;36772;20514;
1663595046198;46757443;118949;106391;197418;22603;37947;20982;
1663595046214;46771563;104440;85106;127530;22589;36865;20592;
1663595046230;46772175;104900;84843;128310;22544;37049;20592;
1663595046245;46769507;104498;85006;126906;22544;37328;20748;
1663595046261;46767809;104397;84258;123708;22544;37325;20748;
1663595046277;46771233;104449;84371;123084;22544;36572;20436;
1663595046292;46777971;105863;85095;129714;22558;35988;19968;
1663595046308;46763959;105333;85592;121914;22544;36347;20202;
1663595046323;46781679;113466;91655;132366;22544;36380;20202;
1663595046339;46763583;118617;98132;180960;22558;37409;20826;
1663595046355;46780287;104160;84756;134004;22544;37442;20748;
1663595046370;46756321;104342;83220;119418;22558;36683;20358;
1663595046386;46770389;104791;83312;118560;22546;37729;20982;
1663595046402;46771253;105725;85566;119496;22544;37467;20826;
1663595046417;46786225;104300;84001;134082;22544;37144;20670;
1663595046433;46757971;104296;83596;120744;22544;37176;20670;
1663595046448;46772485;104093;84182;122460;22544;37304;20670;
1663595046464;46772981;112735;90269;123942;22549;36936;20514;
1663595046480;46787091;111092;109566;192270;47479;99999;112866;
1663595046495;46730260;219905;220285;194376;37377;68428;37986;
1663595046511;46788963;105597;84834;137358;22595;36678;20436;
1663595046527;46771625;72800;124216;140790;95194;114814;105378;
1663595046542;46751564;104155;87914;126672;21196;32183;17862;
1663595046558;46766503;104180;83468;121212;22558;36774;20436;
1663595046573;46772715;104044;83026;123084;22548;37173;20670;
1663595046589;46774869;104374;84797;126906;22544;36490;20280;
1663595046605;46772355;113743;92941;128388;22558;37093;20670;
1663595046620;46781319;119855;100522;194766;22544;37308;20592;
1663595046636;46753653;104152;84876;121212;22595;36979;20670;
1663595046651;46773243;104149;84083;123162;22548;36643;20358;
1663595046667;46782679;104073;83028;134160;22544;36908;20436;
1663595046683;46757183;104842;83878;120744;22544;36751;20436;
1663595046698;46806449;25540908;27072605;15152358;20278;31220;18720;
1663595046714;46746243;104186;80542;145392;22865;33633;27378;
1663595046730;46751003;105606;82394;126594;22550;34652;23478;
1663595046745;46771761;114889;93807;124566;22550;36415;20202;
1663595046761;46770863;118475;98361;178854;22558;36541;20280;
1663595046776;46772593;103945;84981;126750;92775;84749;47112;
1663595046792;46771971;104235;84410;127920;22544;36988;20592;
1663595046808;46767145;104096;83496;123786;22550;36698;20436;
1663595046823;46777855;103986;83060;130416;22544;36130;20124;
1663595046839;46759259;105748;85725;119418;22550;36376;20280;
1663595046855;46777013;104708;84015;124956;22544;36851;20592;
1663595046870;46771453;95843;94061;125190;41019;82398;92508;
1663595046886;46778433;104344;102431;132990;50843;89716;78936;
1663595046901;46780230;121933;124208;177606;25872279;26919136;14965314;
1663595046921;59518805;254584;22231613;12739974;118585;135801;149526;
1663595046937;46755010;105514;96879;183066;42610;55538;45552;
1663595046953;46726111;98248;94392;130650;40291;84138;89076;
1663595046968;46768078;121514;198445;185484;42154;114040;98904;
1663595046984;46765862;665870;570281;405912;88912;176751;98280;
1663595046999;46748503;104008;91320;125892;22634;39335;21762;
1663595047015;46781185;113382;103372;135408;22973;39381;21840;
1663595047031;46780579;82764;144645;225342;95251;113175;112476;
1663595047046;46742934;103303;90456;123240;21196;33206;18486;
1663595047062;46779679;105566;86246;131976;22544;37350;20748;
1663595047078;46761007;104061;84664;121914;22548;36819;20436;
1663595047093;46773701;104273;85225;125112;22549;36763;20436;
1663595047109;46770859;104142;83201;124332;22544;37853;21138;
1663595047124;46767155;104172;83328;122148;22544;36737;20436;
1663595047140;46771161;104066;84845;123318;22546;37367;20670;
1663595047156;46799887;112834;91690;151086;22544;37590;20904;
1663595047171;46745039;112285;112962;136266;44515;84222;88374;
1663595047187;46793273;108943;117570;162474;26999;64014;35568;
1663595047203;46753703;104101;84012;129090;22603;37546;20826;
1663595047218;46762863;104149;83043;120822;22544;36514;20280;
1663595047234;46773765;104207;84823;123786;22544;36273;20124;
1663595047249;46772349;103988;82768;125190;22548;36051;20046;
1663595047265;46763279;104134;82176;117234;22544;36937;20436;
1663595047281;46778341;105544;84484;124488;22544;37621;20826;
1663595047296;46777723;112877;90813;132522;22544;38127;21216;
1663595047312;46764337;118320;97989;179244;22544;37211;20592;
1663595047328;46774107;106669;86672;128700;22548;37212;20826;
1663595047343;46769577;104110;83232;127452;22544;37103;20592;
1663595047359;46768545;104098;83278;125034;22558;37158;20670;
1663595047374;46766409;104017;82964;120354;22558;37449;20826;
1663595047390;46774689;105707;84316;124332;22546;37281;20670;
1663595047406;46764905;104106;82322;117780;22549;37077;20592;
1663595047421;46784249;104001;83739;131352;22544;36944;20514;
1663595047437;46788567;112731;89743;148590;22544;35995;20046;
1663595047453;46749333;118683;97666;180570;22544;36338;20202;
1663595047468;46778405;67029;116563;136578;99070;104762;101166;
1663595047484;46774152;169716;239164;277992;86661;154765;134160;
1663595047499;46755128;104909;85974;120276;21187;30278;16770;
1663595047515;46774577;104095;84909;126204;22544;37326;20748;
1663595047531;46772057;104092;83073;126360;22544;36833;20436;
1663595047546;46779061;71085;112975;135486;95110;103427;100932;
1663595047562;46753120;103128;84920;121836;21196;30517;16926;
1663595047578;46773293;112839;92860;124332;22544;37027;20592;
1663595047593;46767301;118421;100015;182364;22558;36672;20358;
1663595047609;46773079;105773;85647;122304;22603;37419;20748;
1663595047624;46777577;104072;84375;129324;22548;37820;21060;
1663595047640;46787723;96808;95447;146172;55542;87502;113490;
1663595047656;46938044;139908;547409;376506;232626;658088;557622;
1663595047671;46565991;103997;84263;122772;22728;36683;20358;
1663595047687;46775649;104148;82795;126984;22558;36586;20436;
1663595047703;46772297;104790;85036;128154;22558;37076;20670;
1663595047718;46803637;26361815;27080049;15153528;20306;34006;20358;
1663595047734;46750135;118421;99210;218556;22863;34358;27924;
1663595047749;46743589;104274;83554;128622;22550;35025;23634;
1663595047765;46767303;104149;84666;120900;22544;37141;20748;
1663595047781;46787173;104228;84830;136188;22544;37145;20670;
1663595047796;46761585;104673;83873;126516;92758;77807;43212;
1663595047812;46768177;104081;83495;124566;22544;36250;20046;
1663595047827;46768129;105652;85129;121446;22558;36482;20280;
1663595047843;46775645;111737;91979;126282;22558;37402;20826;
1663595047859;46789133;112771;90629;144144;22558;36737;20436;
1663595047874;46771649;146713;132864;197964;43787;88081;49062;
1663595047890;46752174;103184;82897;129948;21196;31556;17472;
1663595047906;46769131;95547;91750;128622;54188;84434;99294;
1663595047921;46784004;110442;103586;163566;26178646;26915401;14963052;
1663595047941;59517043;252738;22453056;12738258;118623;132710;157170;
1663595047957;46733414;101184;104786;161304;58315;87924;120120;
1663595047972;46735138;107361;96151;140790;27981;46901;31902;
1663595047988;46773631;112675;93214;131196;22558;37404;20748;
1663595048004;46773609;110862;112636;196950;55726;88629;103740;
1663595048019;46742814;107546;106253;133146;25478;46588;25896;
1663595048035;46770129;104057;82608;119652;22594;36412;20358;
1663595048050;46789739;70118;122270;140556;98698;108353;97812;
1663595048066;46754122;103329;86036;125580;21196;32931;18330;
1663595048082;46769801;104272;83471;123318;22544;37160;20670;
1663595048097;46773491;98056;90049;125346;40493;64975;79872;
1663595048113;46770303;106052;87680;126282;22513;37265;20670;
1663595048129;46781063;104978;102290;136578;43246;86326;74802;
1663595048144;46764016;6017957;4385191;2590224;37841;96685;53742;
1663595048160;46748027;105638;92638;125970;22730;40583;22542;
1663595048175;46772061;104058;84035;124644;22544;36979;20436;
1663595048191;46774531;104068;83169;128466;22558;36475;20358;
1663595048207;46777093;104179;84391;134940;22548;37405;20826;
1663595048222;46760711;104123;84844;125190;22550;38473;21372;
1663595048238;46769325;104097;83650;123006;22544;37678;20904;
1663595048254;46784803;104117;83334;136500;22544;36971;20514;
1663595048269;46763599;114967;99145;129012;22544;36651;20358;
1663595048285;46761229;118470;98281;172848;22548;36912;20592;
1663595048300;46773745;104124;83999;121992;22558;36800;20514;
1663595048316;46776111;104040;83377;126984;22558;37659;20904;
1663595048332;46767311;104251;83422;123552;22544;36969;20592;
1663595048347;46773403;104131;83111;125814;22563;37798;20982;
1663595048363;46769909;104072;83411;124410;22544;37372;20748;
1663595048379;46777099;105664;84976;130104;22544;36053;20046;
1663595048394;46766567;104177;83802;125970;22546;36887;20436;
1663595048410;46767409;113288;92516;122694;22558;36600;20280;
1663595048425;46771967;119027;99254;177216;22544;37365;20748;
1663595048441;46774405;104143;82726;126594;22554;36471;20202;
1663595048457;46764935;104159;83720;120510;22544;37278;20670;
1663595048472;46773743;104065;84083;123006;22550;36488;20202;
1663595048488;46781997;98754;100183;134004;35206;90520;94302;
1663595048504;46752174;237566;244252;213486;24804;56982;31746;
1663595048519;46776991;106168;86857;130650;22589;37026;20592;
1663595048535;46766125;96801;93351;126360;45836;85020;91494;
1663595048550;46784328;115938;115300;145938;41312;87960;50466;
1663595048566;46753828;104133;216410;242892;125647;191754;148200;
1663595048582;46750492;104048;83949;125736;21196;31188;17238;
1663595048597;46762259;105782;85622;119106;22544;37777;21060;
1663595048613;46770523;104113;85288;119184;22548;36967;20592;
1663595048629;46770111;104382;83495;118170;22544;37084;20670;
1663595048644;46775341;104076;83255;122616;22546;37070;20592;
1663595048660;46767459;104186;83423;118716;22563;36818;20436;
1663595048675;46773727;104150;83107;121524;22544;36949;20514;
1663595048691;46772503;112794;91376;122928;22544;36498;20202;
1663595048707;46784851;119823;99842;190866;22544;37447;20748;
1663595048722;46756965;104759;84778;122382;22544;36780;20514;
1663595048738;46808041;25804351;27062961;15149784;20287;32186;19266;
1663595048754;46742689;103965;80342;144612;22869;34624;28236;
1663595048769;46750125;103963;81184;125112;22558;34912;23634;
1663595048785;46768093;104252;83842;118794;22544;36688;20358;
1663595048800;46775035;104063;83353;122538;22544;36258;20202;
1663595048816;46771501;105566;86957;123318;159989;196176;109044;
1663595048832;46797989;80386;143034;158184;101425;122828;91416;
1663595048847;46749038;295097;391789;290784;117102;161086;128778;
1663595048863;46753928;103695;85897;120822;21183;30260;16770;
1663595048879;46770583;104009;84479;122382;22548;37283;20748;
1663595048894;46783857;104904;85544;134394;22546;36252;20124;
1663595048910;46774035;104311;85565;136968;22544;36579;20358;
1663595048925;46759873;97254;94362;126750;51395;86898;97500;
1663595048941;46784236;108438;106453;166296;26035645;26918027;14964768;
1663595048961;59518159;248737;22275644;12738648;118337;135249;151710;
1663595048976;46720662;144775;155637;245466;69239;101074;81276;
1663595048992;46769887;104072;84066;126906;22634;37239;20670;
1663595049008;46771145;104042;83528;126906;22544;36439;20202;
1663595049023;46768757;104016;84621;125268;22558;36298;20124;
1663595049039;46774503;106966;88325;128700;22558;37632;20904;
1663595049055;46766055;104881;88420;123786;22544;37142;20670;
1663595049070;46789249;65838;123648;151476;101292;106592;112086;
1663595049086;46747568;95501;95215;124410;37613;81459;88998;
1663595049101;46779698;1675451;1606292;972348;55576;87300;48516;
1663595049117;46754937;120406;107192;204204;22685;38202;21216;
1663595049133;46754991;104180;83352;120744;22589;37548;20748;
1663595049148;46769639;105763;85311;120120;22546;36984;20592;
1663595049164;46777999;104073;83466;126672;22548;36769;20514;
1663595049180;46766423;104186;83864;122070;22550;36111;20202;
1663595049195;46767573;104160;83652;118404;22544;37362;20748;
1663595049211;46779531;104745;84965;126984;22544;36448;20202;
1663595049226;46764649;104239;82951;121212;22558;36721;20436;
1663595049242;46782187;112877;91587;132132;22550;36897;20514;
1663595049258;46765433;119937;98881;179634;22544;36582;20280;
1663595049273;46763467;104107;83620;118872;22548;36639;20358;
1663595049289;46772323;104113;82923;120276;22555;36826;20514;
1663595049305;46772267;104169;84192;121602;22558;35998;19890;
1663595049320;46784051;104134;83516;134550;22544;36754;20436;
1663595049336;46758711;104236;83764;122460;22548;36567;20280;
1663595049351;46777601;104219;83923;129402;22558;37947;21060;
1663595049367;46769903;106360;85687;127764;22550;36916;20436;
1663595049383;46779459;112993;89864;136110;22550;36187;20124;
1663595049398;46771713;118488;98816;189384;22546;37731;20904;
1663595049414;46751927;104289;83137;117702;22544;36334;20124;
1663595049430;46772069;104127;83843;118950;22544;36731;20436;
1663595049445;46788023;104284;83515;136266;22544;36918;20592;
1663595049461;46754051;104292;83526;119262;22550;36954;20514;
1663595049476;46772711;105699;85530;121290;22544;37050;20592;
1663595049492;46777079;96805;96639;127764;37867;89005;95160;
1663595049508;46768256;120290;118619;151086;39323;61895;34476;
1663595049523;46776969;113639;90223;137358;22589;36369;20202;
1663595049539;46760299;114309;113118;181818;41335;86821;77142;
1663595049555;46758118;129129;171579;167622;48918;99370;97266;
1663595049570;46775980;142931;188982;194688;70925;173662;96408;
1663595049586;46776871;72582;124373;143832;95211;121801;106938;
1663595049601;46737706;103328;85046;120588;21210;33463;18564;
1663595049617;46771791;104180;84170;121836;22544;39635;21918;
1663595049633;46781745;104197;83391;132834;22544;39285;21840;
1663595049648;46757481;104347;83634;119652;22560;37161;20670;
1663595049664;46775993;112895;92082;125268;22550;37774;20982;
1663595049680;46766859;119215;100424;180336;22973;37224;20748;
1663595049695;46786289;105804;85308;136422;22589;37302;20826;
1663595049711;46754849;106182;87208;120432;22558;36769;20436;
1663595049726;46773021;104155;85135;122850;22548;36884;20514;
1663595049742;46792679;104826;84757;144612;22548;36803;20436;
1663595049758;46782031;25408982;27057760;15143466;20303;30739;18486;
1663595049773;46745451;104243;80636;143442;22863;33945;27612;
1663595049789;46756123;104084;82222;130728;22558;34882;23634;
1663595049805;46768007;114496;92037;123318;22544;37002;20592;
1663595049820;46773443;110436;110578;182598;54507;93457;97266;
1663595049836;46807920;3349482;4697775;2738736;19402377;11365061;6317064;
1663595049851;46713985;105158;108715;136266;93310;93582;51948;
