# SYSTEM INFORMATION FOLLOWS
# emon db : alderlake
# num_packages : 1
# num_modules_per_package : 1
# num_cores_per_package : 12
# num_logic_processor_per_core : 2
# device bigcore : num_events 10, num_unit 1
# device smallcore : num_events 10, num_unit 1
# tsc_freq : 2419.20 MHz
# ufs_freq : N/A MHz
# END OF SYSTEM INFORMATION
# GROUPING INFORMATION FOLLOWS
# group 0 : INST_RETIRED.ANY, CPU_CLK_UNHALTED.THREAD, CPU_CLK_UNHALTED.REF_TSC, DTLB_LOAD_MISSES.WALK_PENDING, TOPDOWN.SLOTS:perf_metrics, IDQ.DSB_UOPS:u0x2C, L1D.REPLACEMENT, L2_RQSTS.REFERENCES, FP_ARITH_DISPATCHED.PORT_0:u0x43, UOPS_EXECUTED.CORE
# END OF GROUPING INFORMATIONS
# START OF COLLECTION
timestamp;;package0;;;;;;;;;;;;;;;;;;;;
;;bigcore;;;;;;;;;;;;;;;;;;;;
epoch;timestamp;CPU0;;;;;;;;;;CPU1;;;;;;;;;;
;;INST_RETIRED.ANY;CPU_CLK_UNHALTED.THREAD;CPU_CLK_UNHALTED.REF_TSC;DTLB_LOAD_MISSES.WALK_PENDING;TOPDOWN.SLOTS:perf_metrics;IDQ.DSB_UOPS:u0x2C;L1D.REPLACEMENT;L2_RQSTS.REFERENCES;FP_ARITH_DISPATCHED.PORT_0:u0x43;UOPS_EXECUTED.CORE;INST_RETIRED.ANY;CPU_CLK_UNHALTED.THREAD;CPU_CLK_UNHALTED.REF_TSC;DTLB_LOAD_MISSES.WALK_PENDING;TOPDOWN.SLOTS:perf_metrics;IDQ.DSB_UOPS:u0x2C;L1D.REPLACEMENT;L2_RQSTS.REFERENCES;FP_ARITH_DISPATCHED.PORT_0:u0x43;UOPS_EXECUTED.CORE;;;;;;;;;;;;;;;;;;;;;
1663004183290;38559544;41462589;46181916;22390452;4420540;184071522;54078009;1248611;4112903;126;82746142;41595988;48129567;23332869;4561582;190241952;54657021;1241004;4100809;1358;84824423;
1663004183306;38596499;47586576;56741550;27540576;4584626;226580490;65685379;920043;3644632;1325;100924932;39098365;47650167;23151051;3673568;170998308;54091815;723992;2820766;553;87379849;
1663004183322;38575383;66445312;72925866;35395290;5016834;279840036;88227330;1345997;4777632;761;141174164;49313389;59739175;29002995;5437409;190155624;67036042;1029509;3947968;470;125276694;
1663004183338;38600445;49349483;57751467;27999909;5812936;192871170;63759466;1407243;4429180;42;117348471;59273535;62090172;30102660;5947887;224678532;72666006;1483089;4547422;1482;121891661;
1663004183368;72664236;77025294;86834431;42264684;8281787;354588372;100065127;2208349;7484611;61;150259848;71191045;86057289;41932485;8011974;340599696;94234251;2081168;7012353;1571;145938705;
1663004183384;38409521;58110382;67905798;33190164;4778126;232794336;81294114;1064296;4055360;1681;137775164;53784812;63572685;30858219;5234312;206731974;74327298;1040026;3954831;538;130149735;
1663004183400;38615531;61444168;68810632;33361083;5782016;259198878;77578429;1468148;4699818;324;130497316;51231818;59309615;28755342;5714896;201932496;66231234;1160219;4047964;423;118717506;
1663004183416;38547389;42699483;47024428;22796361;4848290;187100196;55374488;1289017;4241379;216;86397467;45296109;49516561;24006780;4767635;198569034;58145089;1281814;4161582;1433;89151088;
1663004183432;38599335;45669217;50244888;24360462;4797827;193310712;58510196;1273306;4327454;1077;93639085;45025453;53015782;25703244;4755083;190842312;57628212;1159117;3772471;7;97286072;
1663004183448;38630952;41848366;53103624;25973010;4178225;187106844;58616355;827861;3321146;781;99056343;44854570;55375060;26867673;4472208;207240978;62232938;844648;3366300;405;98219981;
1663004183464;38560339;58691616;69962299;33949944;5249646;248308752;77805728;1296520;4603972;459;135167594;55554448;64380635;31243527;5630780;219986490;75670049;1071939;4117574;1759;130266505;
1663004183480;38663623;50440909;56429664;27358380;5687619;191339310;64024749;1389356;4298317;123;114324778;57817485;61368178;29752443;6003702;226469628;71838957;1506692;4745685;9;120391424;
1663004183510;72446015;86990719;98521068;47766096;10287373;357150972;111634143;2440771;7888015;2515;189241516;95456118;106284157;51530283;10839956;400802358;121281954;2506877;8201176;603;198181344;
1663004183526;38641406;55302307;60272768;29568546;3872975;206567082;76829953;985297;3477129;1326;126386543;47816461;58997963;28727559;4758553;185973486;65942639;950643;3664119;134;123330806;
1663004183542;38590890;56668036;65575753;31791816;5065102;246316434;73121100;1279783;4313328;315;123932887;54901955;61336004;29737575;5583352;214614438;71838439;1037485;3812342;1538;122645064;
1663004183558;38524439;43957754;49959759;24222555;5232238;182927994;56639385;1341420;4268937;1102;97120838;52414354;54376183;26362413;5250753;212243568;65453069;1430630;4519169;1;103100810;
1663004183574;38611753;37282633;43133106;20911527;4084364;168964938;49359759;1185231;3861644;1;76887061;43977220;49258132;23881410;4719337;200214078;57177098;1326350;4364625;351;85943565;
1663004183590;38633520;40755200;50639474;24566220;4400742;194618664;55766106;925690;3566726;498;89656439;46720178;53145062;25977609;3966393;209591466;63686709;795929;2972631;1519;95297448;
1663004183606;38645036;55467167;67084643;32524947;5492745;223606902;75318695;1133930;4378877;138;136678091;63539419;69079642;33491934;5391161;248247546;86177807;1185925;4397971;872;140567682;
1663004183622;38503714;55708950;62936753;30513294;5913194;226964856;69734011;1555772;4785162;0;124621365;54596703;58335604;28283346;5068926;200342934;67165936;1266149;3915167;1490;119757043;
1663004183638;38553933;41740477;45817694;22213926;4493078;188204892;54321535;1268816;4120400;0;81211224;40366277;45990361;22299795;4408950;183945756;52818904;1245144;4059554;1054;80968387;
1663004183654;38783621;35669659;42150238;20593944;3936932;168086034;46720206;973167;3383600;45;72091669;39218086;47344993;23132088;4366370;194394498;51912203;1026043;3607425;396;77597215;
1663004183670;38415135;65850866;68918270;33642945;4444598;240793368;89769067;1102904;3814645;1243;149801273;55797364;65395218;31705191;4688608;205234506;75257105;1006889;3846320;1647;143392039;
1663004183686;38557821;59629108;71718138;34770330;6477912;255461862;77356485;1436502;5060978;1092;132395398;52224792;60575014;29368206;5735497;205741632;67178202;1140201;4005530;47;118731372;
1663004183702;38575443;43812956;48409878;23472099;4645112;184367592;56378325;1257424;3998053;110;91432438;47560554;51544901;24990525;5097444;202584672;60173530;1382922;4418265;276;95970873;
1663004183718;38550222;34744314;41735697;20235222;3866493;154815978;46277746;1129502;3675305;361;75677650;47329343;52727534;25563069;5053290;216236976;61795350;1379581;4582588;819;91656768;
1663004183734;38661141;36624888;47468217;23336649;4107069;170428500;50527602;789432;3213372;121;84819372;44468454;53566574;26034624;4398843;209345034;62240109;798811;3246833;901;92939502;
1663004183750;38572910;59724869;68268343;33098121;4962229;232659732;79967301;1223525;4251686;829;141343421;61003544;71000732;34422759;5688257;238414764;82196126;1119640;4380666;1548;147407390;
1663004183766;38596235;62408934;68208725;33069393;6349873;217468908;76406808;1514831;4668307;254;139367119;55198771;70148113;34010802;5823663;224312898;71205010;1261258;4164993;1776;142188051;
1663004183782;38563312;42982946;46894656;22736574;4384640;187264458;55617022;1230733;3986595;0;85976992;42110359;47993660;23266467;4686468;190202850;55001932;1260243;4134163;387;86232730;
1663004183798;38589069;35844574;50604197;24580773;4914291;173574516;47792761;1095831;3811014;15704;82697219;44662366;59812294;29046465;5673791;228763494;59131432;1210219;4294601;1868;93211715;
1663004183814;38638967;48096652;60139480;29894949;4601104;214763028;67198606;912931;3462098;698;108134042;38814196;53726810;26411805;4246278;178545252;55504779;806405;3150081;17215;97483842;
1663004183830;38616917;49694556;64864176;31502079;5110556;233681214;66841898;1155257;4308136;11310;113462773;50538606;65712964;31914288;6027322;236496504;70604831;1039384;4239234;5635;116879703;
1663004183846;38530993;53210128;61629211;29927016;5847644;203961930;66104009;1352032;4167226;957;121633072;56329014;65208199;31660020;5192423;224906754;71514121;1198351;3903821;17115;127209397;
1663004183876;72534292;77140330;95194384;46263861;8554104;353712978;102491085;2291132;7688895;32241;168350197;82663014;99386226;48294729;9343563;375135792;108805109;2429512;8178004;1681;175042695;
1663004183906;72417275;94679861;122911998;60036543;10034547;421560606;131188497;1953043;7373787;33022;226604673;91859009;118461143;57777048;9545232;382076874;123961100;1720310;6792440;2215;221988531;
1663004183922;38554562;57922542;72708133;35255682;6130093;260420826;73908752;1510159;4904324;6056;135030523;53729177;61118209;29638413;4902815;192710148;66368813;1062684;3330310;11860;124636272;
1663004183938;38523279;59263054;64854129;31469571;4234443;215583396;71501125;1155351;3863977;5016;129852133;50335523;63963066;31036446;5084569;201543042;64151704;1215610;4186096;12242;128052952;
1663004183954;38549789;42603583;53378362;25901883;4870146;191739768;56386163;1295762;4308834;10922;94364679;42695916;53701619;26060769;4676654;194012802;56347970;1280117;4282097;5527;94931879;
1663004183970;38581440;41449961;51795101;25446960;4151178;192590424;56943554;790425;2999894;973;91109460;40793767;54890096;26706078;4070952;207345162;56172807;733670;2969617;6041;91561496;
1663004183986;38612034;61328576;67906451;32923359;4389930;215553492;81034668;1114943;3854926;16704;142397757;60849038;77438147;37544031;6801211;257048442;83465397;1201633;4894686;258;154394929;
1663004184002;38617831;38823206;53406913;25918200;5423924;160479582;50978531;1166985;3737743;11537;103536757;64870961;71345890;34616106;5907374;280223406;79433300;1564081;4932329;1616;126896058;
1663004184018;38532757;38608280;45851444;22238496;4012458;170403084;50103319;1093834;3634631;520;81260739;35119011;45011189;21829815;3832571;164661852;46462942;1075462;3549887;16744;76866051;
1663004184034;38546161;38974435;48948831;23784831;4477153;178107420;52156359;1147986;3874255;10761;87187178;46414815;54562953;26506368;4954895;208961640;60757547;1314310;4441271;5660;96104946;
1663004184050;38609412;40970480;51262606;25121502;4182068;195732924;55855145;832939;3099959;12938;85856661;34201689;48814212;23757804;4468089;180548256;48295481;771702;3091395;5420;78157210;
1663004184066;38619658;56403882;69613161;33759936;5697972;220904634;75088004;1115951;4161847;12433;139090742;59856518;73918903;35847693;5868738;249379416;83239407;1192176;4579600;5612;144360638;
1663004184082;38586923;50552095;66336481;32190165;6584814;224580258;67155293;1306082;4440315;16340;122722403;58667829;67265686;32640174;5357787;228307356;71817234;1414785;4451739;276;125578735;
1663004184098;38497609;45220453;51163795;24846381;4953721;204315210;58414072;1277946;4272395;1562;88300245;39296023;48610598;23606037;4522432;185914482;52137855;1193444;3960131;15932;83700724;
1663004184114;38561841;39697764;49228313;23907807;4618915;183197484;52973962;1251700;4187878;16020;86130446;43500034;52678579;25582095;4918771;200065200;57684654;1277409;4321251;1585;91150547;
1663004184130;38606617;45689197;59290097;28924497;4638603;223999584;63065030;905291;3554760;11860;99846332;45403844;59595898;29172528;4513992;218817546;63159405;803650;3214072;5682;102453028;
1663004184146;38581444;57935851;73140540;35525952;5939763;241959918;79861892;1183516;4462696;5477;143613665;57340898;71537767;34749036;5592860;227478336;75785773;1135074;4201659;12490;138814196;
1663004184162;38531698;49997312;60134906;29202138;5623011;208080330;63347935;1412019;4435166;153;110673557;53093731;61331198;29783061;5792579;217326474;66596377;1363977;4332057;16636;115161588;
1663004184192;72423695;75433245;91853150;44603559;9209057;355332276;99690125;2342678;7989449;26204;155468291;78462268;96082484;46652697;9260556;378486906;103934044;2318548;7925495;9207;159578518;
1663004184208;38585778;47062272;59236548;28840770;4137338;199656894;65598385;834485;3044452;1148;109155931;44276897;60310788;29394351;4693987;201969684;60280944;876585;3516194;16323;110186086;
1663004184238;72476271;102805052;131163937;63612297;11136680;427339470;134588436;2466470;8530824;29615;251127222;106795800;131678481;63862911;11509646;434243028;139872411;2321914;8214535;5718;250804609;
1663004184254;38580714;42951622;50098270;24317370;4983806;203426922;56374851;1331286;4444138;15995;84869949;38904549;47460227;23034060;4650983;182030532;51887742;1214367;4053140;1623;80284320;
1663004184270;38608902;41610885;51948008;25234839;4770594;198094482;55639508;1236042;4147238;3203;89975449;40937048;50139228;24355674;4312922;183954486;54051894;1194081;3943528;13986;87657741;
1663004184286;38551911;43230903;52312670;25707717;3937879;195218310;60021893;780034;3051862;999;94304053;36117732;46777953;22954995;3711943;165071358;49778103;654632;2646992;1157;84519933;
1663004184302;38666043;44334347;58717876;28533519;5176151;184120122;60796937;982890;3733697;5244;115301841;62265620;74442623;36158598;5973907;285634200;84150552;1198049;4623002;12245;132256481;
1663004184318;38560849;46431638;59749519;29032353;6071862;187263096;59592280;1422042;4451739;1447;114180444;60666963;67079088;32586057;6124038;239552790;74780925;1519355;4800959;15970;126999674;
1663004184334;38546231;43514075;50656498;24588585;4820650;196229052;56852067;1280581;4266936;526;89314215;40840961;50463969;24495093;4357486;190091514;54220825;1186711;3949117;15926;87871624;
1663004184350;38554829;42244374;51516567;25010559;4724355;193723056;54670786;1125721;3927153;195;89149946;42166558;55088363;26743878;4785745;209736066;56298056;1086084;3830876;17002;91341784;
1663004184366;38614086;50152911;62830139;30829365;4637404;209165556;69659509;1002735;3790263;939;122686476;52130461;62903405;30815316;4977031;220049856;73600396;1025520;3817537;17157;121643442;
1663004184382;38584134;45875005;54703752;26589024;4357617;186943020;61081112;857052;3157751;17290;105610737;57243514;71123463;34549893;5455843;278293590;75882614;1176822;4487853;548;123007432;
1663004184398;38543496;45348536;55945019;27185508;5291640;181898022;58621632;1281180;4044976;309;105120607;54551205;65661613;31896648;6307148;237308106;69228247;1465147;4776477;17379;119456994;
1663004184428;72390345;81762722;96687889;46958058;9047293;375748692;107283655;2355650;7948080;6557;167496611;74840355;95202397;46236897;8644093;361467252;99452475;2125688;7265457;28019;161373722;
1663004184444;38587553;48097000;60851569;29810970;4759433;213642444;66568116;935610;3565970;6264;110747851;41086179;57300535;27887895;4269830;184192506;58375700;793172;3201757;12244;104159847;
1663004184460;38558168;46027188;59936308;29105307;5304405;192233532;62230865;1015556;3809133;5648;118088386;61908662;71035240;34488279;4999324;273162828;81017862;1285988;4550345;11490;127297975;
1663004184476;38607280;49282172;60982859;29624616;6205839;194216094;62473319;1405093;4426467;11227;118887143;57105287;66315627;32209506;5983408;231083166;72806140;1452868;4699074;6694;127122084;
1663004184492;38545899;41951853;50024693;24304518;5049029;198836646;55370714;1312392;4406376;11003;83998012;39289941;48190555;23416470;4630588;185114778;52386552;1249732;4132535;5447;81679105;
1663004184508;38838607;35737019;46777654;22863771;4195520;169075524;47233805;955359;3314965;16098;78715266;41361323;53523296;26176752;4966613;206441862;54491083;1130342;4061134;1957;86414331;
1663004184524;38418376;53707085;66841463;32485257;4961038;218683674;74868764;980595;3669739;5853;129394811;51299812;65356860;31775814;4937667;215558784;71546008;1050010;3913440;12888;125894946;
1663004184540;38567434;67842788;71662101;34758360;5601415;239844420;85058335;1153266;3971264;14925;146907904;55555600;71513333;34686666;5954778;231119868;73063410;1207792;4299765;2114;145202135;
1663004184556;38490982;60197276;68698479;33318306;6835099;245309334;75931714;1605676;5154739;11594;129380667;48318642;57867515;28068201;5429865;190281216;60903363;1259476;4012341;6386;111419549;
1663004184572;38516904;38500097;48347669;23453514;4084401;177743394;51988113;1126104;3707466;11325;85629960;46230501;54350985;26360838;5321204;213191532;60929897;1338765;4531562;6196;94792987;
1663004184588;38644258;43231704;51478020;24975153;4870964;203850546;55497766;1159095;3931527;762;84903361;37772128;50117588;24317559;4487359;193111398;51634263;1108494;3851632;15731;81322253;
1663004184604;38669951;45522395;59041419;28770966;4291195;197484756;64455562;844420;3223011;1799;110941689;44481279;58542600;28513296;4417244;194369880;62585248;885559;3423081;16682;108531296;
1663004184620;38511713;58305246;72230637;35078778;5814777;271379298;77186559;1282874;4745005;178;131553476;50181748;58938418;28634697;4572531;198002298;66758091;908078;3349487;7523;117418673;
1663004184636;38621506;52625223;61912083;30014019;6208236;208846632;67197812;1466201;4683542;77;121767141;55278856;62651622;30374442;5889044;214682466;68966188;1421797;4460728;11214;122635413;
1663004184652;38584606;40716677;49305963;23934141;4832838;179949612;53446685;1237008;4174926;10861;89968090;47289098;55506489;26940564;4670982;213056730;62132160;1251397;4218234;6527;98702779;
1663004184668;38829701;37141662;48103655;23553810;4126421;181654590;49678245;960866;3451040;1784;80114435;38243303;49972226;24486525;4795598;191365164;50690973;1033231;3668176;14744;80801927;
1663004184684;38375174;53341477;69249517;33639165;5535911;211246086;72919755;1095230;4025874;12339;138449998;64020724;75269447;36557577;5299653;257602506;88607818;1159787;4367642;6821;147958752;
1663004184700;38614202;54442082;70167420;34040790;5891887;260341410;71028467;1303591;4616735;1149;120681412;47333624;58872448;28564452;5011977;199640064;63480671;995713;3579907;16698;109185214;
1663004184716;38547888;44129117;54234652;26330724;5225855;196353072;57787215;1305397;4312627;1090;97259197;47401026;56272101;27319950;5332727;207022434;60384165;1348854;4400179;15665;99897774;
1663004184732;38581602;39568728;49413389;23982084;4772527;194512398;53231610;1255586;4261201;12344;82272247;40342108;48777216;23674203;4782255;188795796;53613474;1246266;4180347;5460;81996494;
